TerminalLink,VPUCode
610127860,603
610126105,601
610159551,601
610172788,601
610229126,601
610215997,601
610200499,602
610034504,601
610067104,601
610104087,601
610143697,601
610161303,603
610138418,603
610123463,603
610134907,601
610195663,603
610180730,601
610208901,601
610207153,601
610231796,601
610218617,601
610229206,602
610272461,602
610306788,602
610397449,602
610003629,603
610015124,601
610027475,601
610145467,601
610172751,601
610181587,601
610204491,601
610190424,601
610256505,601
610176776,602
610132786,602
610005303,603
610021297,601
610021313,601
610018677,601
610046860,601
610137550,601
610158720,601
610201892,601
610232699,601
610220390,601
610212474,601
610307615,602
610247683,601
620860385,604
620574021,605
620834127,605
620609153,605
620682789,604
620733784,604
620053615,605
620781841,605
620803967,606
620063252,605
620608472,605
620802591,604
630017960,608
630054693,608
630051429,608
630077567,608
630106154,608
630119216,608
630147778,608
630142065,608
630156803,608
630238430,608
630253934,608
630261373,608
630236898,608
630189582,608
630276908,608
630256513,608
630252475,608
630190478,607
630167742,607
630142480,607
630022857,608
630018776,608
630026123,608
630059587,608
630075952,608
630114318,608
630249140,608
630303843,608
630171786,607
630178406,607
630103588,607
630024454,607
630018774,608
630061258,608
630108600,608
630164921,608
630203283,608
630208198,608
630207039,607
630083996,607
630088085,607
630051443,608
640343059,610
640062153,610
640327775,610
640377359,610
640413131,610
640344142,610
640225667,610
640373925,609
640381013,610
640329207,610
640240623,610
640240660,609
640150809,609
640041422,610
640048334,610
640011513,610
640422144,610
640315134,609
640335873,609
640337093,610
640387800,610
640008054,610
640381955,610
640338439,610
640161194,609
640334932,610
640088647,610
650293874,612
650292275,612
650291530,612
650186761,612
650238808,611
650112618,611
650103854,611
650108769,611
650019188,611
650015991,611
650179405,612
650299489,612
650310691,612
650267509,612
650360314,612
650316331,612
650361933,612
650265939,612
650321948,612
650257952,612
650275558,612
650295563,612
650205163,612
650182000,611
650231610,611
650202818,611
650178019,611
650125224,611
650151682,611
650201281,611
650144497,611
650121328,611
650095800,611
650079009,611
650116615,611
650147020,611
650123050,611
650157457,611
650142257,611
650107123,611
650116756,611
650119162,611
650093568,611
650111171,611
650071177,611
650022388,611
650274652,612
650317072,612
650289079,612
650350694,612
650245902,612
650353111,612
650290714,612
650389923,612
650293925,612
650309928,612
650229144,612
650249144,612
650255552,612
650249154,612
650214756,612
650204361,612
650195565,612
650209168,612
650220388,612
650219589,611
650214008,611
650216411,611
650158823,611
650184425,611
650142030,611
650148444,611
650153249,611
650160480,611
650168483,611
650168516,611
650148517,611
650146939,611
650134142,611
650170945,611
650151744,611
650145353,611
650089379,611
650086191,611
650126216,611
650134218,611
650163835,611
650118236,611
650134238,611
650161445,611
650131044,611
650127048,611
650183047,611
650132650,611
650127855,611
650131055,611
650115875,611
650103105,611
650115924,611
650061542,611
650110349,611
650125551,611
650109554,611
650125552,611
650127972,611
650049583,611
650031986,611
650014390,611
650349079,612
650283515,612
650303522,612
650300333,612
650365932,612
650261942,611
650262755,612
650197162,611
650185191,612
650165193,612
650265208,612
650233211,611
650173225,611
650156437,611
650130044,611
650131652,611
650184470,611
650157304,611
650149308,611
650115738,611
650154940,611
650102958,611
650100560,611
650082192,611
650116609,611
650094211,611
650127819,611
650123021,611
650135032,611
650142234,611
650150249,611
650138250,611
650119856,611
650107058,611
650128661,611
650114293,611
650114299,611
650114308,611
650127924,611
650135962,611
650112765,611
650113568,611
650340338,612
650202750,612
650229150,612
650192389,611
650215610,611
650181257,611
650124535,611
650169336,611
650092556,611
650158240,611
650140650,611
650150252,611
650106285,611
650099917,611
650078326,611
650107951,611
650295490,612
650317115,611
650154082,611
650132610,611
650139029,611
650127902,611
660063013,613
660078618,613
660104729,613
660032273,613
660065220,613
660048340,613
660003292,613
660101162,613
660082886,613
660068104,613
660065290,613
660129390,613
660098426,613
660103356,613
660141375,613
660035071,613
660097734,613
660064661,613
660052000,613
660083689,613
660102020,613
660089351,613
660116104,613
660130889,613
660170330,613
660138653,613
660096432,613
660089392,613
660139508,613
660150097,613
660138175,613
660221248,613
660164228,613
660043928,613
660098930,613
660084877,613
660068033,613
660051141,613
660054674,613
660005401,613
660084258,613
660071598,613
660064565,613
660080762,613
660007550,613
660085707,613
660082897,613
660076561,613
660078673,613
660129368,613
660113878,613
660009690,613
660113884,613
660135013,613
660092081,613
660087158,613
660091383,613
660111810,613
660116740,613
660115337,613
660089996,613
660057617,613
660030168,613
660042137,613
660051295,613
660058337,613
660044963,613
660070330,613
660081600,613
660147083,613
660156944,613
660161175,613
660159065,613
660163289,613
660139363,613
660144293,613
660052071,613
660152039,613
660162598,613
660130220,613
660115436,613
660116143,613
660095729,613
660046453,613
660131721,613
660151454,613
660172584,613
660159208,613
660146544,613
660134575,613
660138101,613
660138821,613
660119819,613
660121232,613
660174045,613
660138162,613
660164937,613
660053775,613
660051715,613
660075765,613
660064524,613
660049043,613
660064529,613
660009627,613
660053278,613
660087076,613
660063140,613
660094820,613
660092745,613
660075151,613
660117411,613
660158244,613
660099115,613
660118125,613
660081530,613
660083645,613
660122367,613
660130113,613
660154055,613
660111110,613
660029451,613
660023116,613
660047762,613
660050579,613
660066774,613
660056920,613
660044962,613
660083691,613
660074544,613
660068915,613
660059064,613
660096385,613
660071046,613
660106951,613
660140745,613
660169610,613
660147790,613
660149914,613
660153432,613
660137244,613
660036573,613
660161183,613
660165412,613
660246377,613
660170346,613
660183019,613
660116141,613
660116845,613
660135150,613
660054899,613
660164850,613
660138826,613
660167691,613
660198002,613
660147323,613
660136779,613
660148748,613
660150860,613
660071333,613
660065040,613
660034779,613
660096817,613
660082752,613
660058146,613
660078645,613
660049091,613
660078671,613
660009680,613
660087163,613
660113927,613
660068180,613
660065364,613
660104104,613
660068920,613
660049918,613
660100611,613
660095685,613
660087943,613
660032340,613
660142869,613
660161179,613
660175966,613
660160486,613
660024618,613
660199208,613
660130222,613
660142894,613
660071492,613
660089971,613
660080824,613
660093508,613
660114634,613
660089344,613
660079488,613
660152725,613
660159067,613
660161398,613
660066069,613
670023773,614
670047408,614
670056880,614
670030557,614
670053088,614
670095146,614
670006128,614
670007299,614
670036108,614
670039187,614
670051480,614
670054605,614
670078195,614
670048564,614
670019905,614
670055824,614
670045652,614
670032446,614
670032457,614
670028397,614
670028411,614
670026406,614
670032577,614
670044904,614
670045012,614
670016376,614
670025796,614
670042272,614
670062770,614
670056671,614
670089445,614
670062837,614
670057727,614
670054655,614
670032208,614
670041449,614
670026250,614
670023180,614
670040799,614
670101254,614
670116620,614
670052165,614
670037867,614
670059773,614
670046463,614
670048563,614
670035289,614
670053744,614
670038487,614
670027412,614
710688719,702
710166725,702
710214341,702
710192522,702
710720457,702
710756218,702
710563838,703
710121953,701
710207373,701
710213508,701
710181881,701
710009639,701
710122857,701
710250046,702
710152831,702
710154813,702
710692603,702
710597533,702
710736414,702
710791966,702
710603527,703
710440916,703
710371520,703
710248678,701
710236781,703
710252702,701
710215036,701
710199250,701
710175459,701
710165548,701
710165577,701
710141785,701
710133896,701
710135906,701
710126013,701
710147849,701
710145906,701
710116154,701
710179736,701
710217564,701
710197786,701
710088741,701
710152318,701
710271373,701
710106725,701
710088876,701
710067216,701
710049474,701
710067333,701
710049486,701
710057421,701
710174649,702
710390973,702
710502087,702
710690659,702
710684745,702
710621312,702
710659035,703
710694751,703
710567793,702
710680899,703
710579772,702
710518320,703
710399292,703
710419194,703
710365666,703
710417255,703
710222918,701
710228895,701
710221068,701
710246878,701
710191354,701
710153668,701
710145761,701
710157694,701
710106111,701
710114061,701
710165691,701
710124074,701
710193674,701
710169978,701
710158116,701
710181964,701
710094693,701
710068903,701
710162268,701
710130530,701
710023415,701
710061121,701
710021503,701
710019525,701
710029483,701
710057294,701
710059292,701
710043425,701
710029570,701
710077212,701
710047501,701
710127022,702
710142898,702
710206414,702
710208408,702
710365175,702
710692686,703
710668950,702
710661018,702
710573798,703
710571841,703
710407262,703
710474725,703
710244708,703
710191273,701
710191310,701
710185370,701
710187391,701
710169534,701
710135892,701
710219254,701
710205375,701
710253221,701
710273092,701
710227599,701
710152223,701
710084774,701
710162240,701
710094822,701
710023484,701
710009611,701
710027526,701
710027681,701
710234181,702
710266729,701
710187525,701
710177606,701
710179615,701
710237376,701
710013559,701
720081512,705
720105354,705
720149156,705
720117442,705
720087697,705
720083809,705
720199043,705
720139554,705
720143601,705
720115866,705
720137857,704
720159720,704
720151844,704
720171704,704
720089391,705
720069586,705
720105346,705
720123223,705
720083565,705
720091538,705
720071704,705
720065774,705
720093668,705
720065890,705
720103618,705
720081807,705
720071890,705
720095714,705
720093765,705
720123632,705
720167321,705
720137600,705
720181318,705
720117932,705
720135816,705
720163596,704
720163653,704
720211316,704
720160073,704
720122402,704
720134342,704
720152231,704
720205977,704
720120872,704
720031768,705
720101332,705
720075580,705
720125182,705
720137087,705
720113299,705
720107345,705
720125221,705
720107361,705
720135150,705
720089526,705
720117348,705
720119327,705
720125343,705
720113472,705
720109526,705
720081761,705
720129451,705
720135435,705
720105681,705
720175247,705
720165401,705
720127753,705
720147636,705
720135777,705
720151735,704
720169598,704
720112095,704
720209306,704
720131986,704
720139950,704
720134014,704
720157860,704
720124239,704
720152038,704
720185862,704
720142269,704
720152558,704
720114941,704
720109328,705
720121234,705
720115291,705
720119285,705
720105409,705
720091578,705
720093571,705
720099533,705
720111446,705
720063878,705
720075803,705
720087711,705
720093690,705
720081817,705
720165332,705
720153456,705
720135709,704
720141699,705
720143675,705
720151739,704
720139846,704
720185495,704
720139908,704
720177671,704
720155867,704
720120235,704
720155961,704
720171852,704
720142117,704
720203705,704
720209670,704
720195790,704
720184230,704
720073504,705
720081488,705
720123198,705
720083633,705
720119784,705
720167504,705
720169670,704
720124155,704
720150050,704
720095408,705
740228799,710
740420185,708
740158711,711
740188335,711
740196537,711
740267839,711
740297456,710
740329813,711
740336681,711
740305885,708
740387930,708
740387964,708
740361098,708
740389359,708
740384061,708
740371986,708
740273884,708
740280609,708
740098146,711
740110306,711
740177548,711
740118438,710
740143991,710
740148035,711
740131918,710
740224666,710
740180322,710
740227369,711
740277113,711
740246219,711
740215314,710
740228813,711
740304185,710
740309616,710
740359404,711
740371598,708
740319192,711
740358184,711
740366257,711
740312541,708
740322000,708
740285717,708
740351593,708
740432242,708
740424181,708
740401326,708
740390581,708
740429614,708
740404082,708
740390660,708
740426950,708
740389323,708
740413529,708
740408160,708
740388010,708
740461934,708
740444479,708
740470024,708
740397450,708
740514389,708
740298087,708
740294089,708
740210805,708
740189299,708
740241718,708
740087393,711
740080675,711
740115713,711
740153354,711
740139918,710
740137229,711
